X,Y,OBJECTID,joinid
-121.689937271088183,37.9460802569983,16380,fc3f81f6-726c-11e8-adc0-fa7ae01bbebc
-121.689956328621633,37.945710366740059,16381,fc3f83fe-726c-11e8-adc0-fa7ae01bbebc
-121.689877202670743,37.945951742978593,16382,fc3f852a-726c-11e8-adc0-fa7ae01bbebc
-121.689938328690857,37.946137389129262,16383,fc3f8642-726c-11e8-adc0-fa7ae01bbebc
-121.689866192270927,37.946132757620717,16384,fc3f875a-726c-11e8-adc0-fa7ae01bbebc
-121.705618999617116,37.935343000179387,16385,fc3f8872-726c-11e8-adc0-fa7ae01bbebc
-121.705425999710087,37.934939999581388,16386,fc3f8a2a-726c-11e8-adc0-fa7ae01bbebc
-121.704811000127506,37.940289999883646,16387,fc3f8c64-726c-11e8-adc0-fa7ae01bbebc
-121.705132999688146,37.940654999628578,16388,fc3f8d86-726c-11e8-adc0-fa7ae01bbebc
-121.705807000192863,37.934872000042844,16389,fc3f8e9e-726c-11e8-adc0-fa7ae01bbebc
-121.705027000195855,37.940534000343916,16390,fc3f8fc0-726c-11e8-adc0-fa7ae01bbebc
-121.70491300033467,37.940417000344326,16391,fc3f90d8-726c-11e8-adc0-fa7ae01bbebc
-121.705614000285834,37.940516999559918,16392,fc3f91f0-726c-11e8-adc0-fa7ae01bbebc
-121.705500000424649,37.940421999675607,16393,fc3f9420-726c-11e8-adc0-fa7ae01bbebc
-121.705826000169736,37.935327000340862,16394,fc3f959c-726c-11e8-adc0-fa7ae01bbebc
-121.70560900005529,37.93490499976599,16395,fc3f96be-726c-11e8-adc0-fa7ae01bbebc
-121.705426999756185,37.935407000432804,16396,fc3f9a9c-726c-11e8-adc0-fa7ae01bbebc
-121.719960681640089,37.898701564125929,16397,fc3f9c04-726c-11e8-adc0-fa7ae01bbebc
-121.735500081663417,37.898573273138084,16398,fc3f9d30-726c-11e8-adc0-fa7ae01bbebc
-121.729187176347068,37.896339346383797,16399,fc3f9f6a-726c-11e8-adc0-fa7ae01bbebc
-121.731745825809185,37.89859589828211,16400,fc3fa096-726c-11e8-adc0-fa7ae01bbebc
-121.689956328621633,37.94539541876361,16401,fc3fa1b8-726c-11e8-adc0-fa7ae01bbebc
-121.689957304386041,37.945557419039687,16402,fc3fa2d0-726c-11e8-adc0-fa7ae01bbebc
-121.689897671240487,37.945061581426899,16403,fc3fa3f2-726c-11e8-adc0-fa7ae01bbebc
-121.689888670825439,37.945241580734432,16404,fc3fa5fa-726c-11e8-adc0-fa7ae01bbebc
-121.689965329036681,37.945053419179999,16405,fc3fa726-726c-11e8-adc0-fa7ae01bbebc
-121.68996630390177,37.945224418971804,16406,fc3fa834-726c-11e8-adc0-fa7ae01bbebc
-121.689986664552919,37.945061155148267,16407,fc3fa94c-726c-11e8-adc0-fa7ae01bbebc
-121.689887695960351,37.945439580872005,16408,fc3faa64-726c-11e8-adc0-fa7ae01bbebc
-121.723564447641138,37.897001474938179,16409,fc3fab7c-726c-11e8-adc0-fa7ae01bbebc
-121.72288303222615,37.896426393563274,16410,fc3fada2-726c-11e8-adc0-fa7ae01bbebc
-121.697568999809448,37.949712000008844,16411,fc3faeba-726c-11e8-adc0-fa7ae01bbebc
-121.711417899216656,37.95684639914208,16412,fc3fafd2-726c-11e8-adc0-fa7ae01bbebc
-121.711534999940284,37.9557299996398,16413,fc3fb0ea-726c-11e8-adc0-fa7ae01bbebc
-121.711546999594304,37.955533000447645,16414,fc3fb202-726c-11e8-adc0-fa7ae01bbebc
-121.698267999668417,37.949698000262572,16415,fc3fb31a-726c-11e8-adc0-fa7ae01bbebc
-121.711547999640459,37.955327999987276,16416,fc3fb554-726c-11e8-adc0-fa7ae01bbebc
-121.711017000334266,37.955305999872053,16417,fc3fb676-726c-11e8-adc0-fa7ae01bbebc
-121.698445999783019,37.949694000078068,16418,fc3fb78e-726c-11e8-adc0-fa7ae01bbebc
-121.711303100757448,37.95684639914208,16419,fc3fb89c-726c-11e8-adc0-fa7ae01bbebc
-121.698101000061058,37.949417999940806,16420,fc3fb9b4-726c-11e8-adc0-fa7ae01bbebc
-121.697917999715855,37.949414999802457,16421,fc3fbacc-726c-11e8-adc0-fa7ae01bbebc
-121.697742999739603,37.949420000033001,16422,fc3fbd4c-726c-11e8-adc0-fa7ae01bbebc
-121.710373000313666,37.955300999641452,16423,fc3fbe96-726c-11e8-adc0-fa7ae01bbebc
-121.71106199971149,37.955540999917275,16424,fc3fbfae-726c-11e8-adc0-fa7ae01bbebc
-121.710259999599259,37.955539999871121,16425,fc3fc0d0-726c-11e8-adc0-fa7ae01bbebc
-121.710197712554361,37.957288078681927,16426,fc3fc1e8-726c-11e8-adc0-fa7ae01bbebc
-121.697917999715855,37.949702999593796,16427,fc3fc30a-726c-11e8-adc0-fa7ae01bbebc
-121.697747999970204,37.949706999778243,16428,fc3fc530-726c-11e8-adc0-fa7ae01bbebc
-121.697561000339874,37.949413999756359,16429,fc3fc652-726c-11e8-adc0-fa7ae01bbebc
-121.724328531436527,37.896975030373426,16430,fc3fc76a-726c-11e8-adc0-fa7ae01bbebc
-121.724282282001695,37.8961608408502,16431,fc3fc882-726c-11e8-adc0-fa7ae01bbebc
-121.686595887690032,37.948087949399394,16432,fc3fc9a4-726c-11e8-adc0-fa7ae01bbebc
-121.686596861655801,37.947645000016792,16433,fc3fcb84-726c-11e8-adc0-fa7ae01bbebc
-121.686578610814195,37.949158487973875,16434,fc3fcd96-726c-11e8-adc0-fa7ae01bbebc
-121.686596861655801,37.947420000432714,16435,fc3fceb8-726c-11e8-adc0-fa7ae01bbebc
-121.686597837420209,37.94716799960355,16436,fc3fcfd0-726c-11e8-adc0-fa7ae01bbebc
-121.71990218164035,37.898557563780571,16437,fc3fd0de-726c-11e8-adc0-fa7ae01bbebc
-121.702279654982078,37.92671053556279,16438,fc3fd1f6-726c-11e8-adc0-fa7ae01bbebc
-121.702212309250626,37.92671053556279,16439,fc3fd304-726c-11e8-adc0-fa7ae01bbebc
-121.702144964418551,37.92671053556279,16440,fc3fd520-726c-11e8-adc0-fa7ae01bbebc
-121.702000035972844,37.92671053556279,16441,fc3fd638-726c-11e8-adc0-fa7ae01bbebc
-121.70196448667167,37.92671053556279,16442,fc3fd750-726c-11e8-adc0-fa7ae01bbebc
-121.701928939169193,37.92671053556279,16443,fc3fd85e-726c-11e8-adc0-fa7ae01bbebc
-121.701928939169193,37.926855464008497,16444,fc3fd98a-726c-11e8-adc0-fa7ae01bbebc
-121.70196448667167,37.926855464008497,16445,fc3fdb92-726c-11e8-adc0-fa7ae01bbebc
-121.702000035972844,37.926855464008497,16446,fc3fddcc-726c-11e8-adc0-fa7ae01bbebc
-121.701201937119663,37.92672464862369,16447,fc3fdf0c-726c-11e8-adc0-fa7ae01bbebc
-121.701201363352197,37.926690195596109,16448,fc3fe024-726c-11e8-adc0-fa7ae01bbebc
-121.701200788685412,37.926655742568528,16449,fc3fe146-726c-11e8-adc0-fa7ae01bbebc
-121.720382842294327,37.899360565737595,16450,fc3fe25e-726c-11e8-adc0-fa7ae01bbebc
-121.720391640361868,37.899520376164503,16451,fc3fe4de-726c-11e8-adc0-fa7ae01bbebc
-121.724167638225879,37.900655999574781,16452,fc3fe614-726c-11e8-adc0-fa7ae01bbebc
-121.704611999943836,37.935276999833718,16453,fc3fe72c-726c-11e8-adc0-fa7ae01bbebc
-121.705546999894125,37.941104999696051,16454,fc3fe844-726c-11e8-adc0-fa7ae01bbebc
-121.722300439713479,37.897011524862023,16455,fc3fe95c-726c-11e8-adc0-fa7ae01bbebc
-121.705059999919001,37.935038999650146,16456,fc3fea74-726c-11e8-adc0-fa7ae01bbebc
-121.705116999849622,37.935588999832532,16457,fc3feb8c-726c-11e8-adc0-fa7ae01bbebc
-121.70543700021733,37.940998000157606,16458,fc3fed94-726c-11e8-adc0-fa7ae01bbebc
-121.705253999872184,37.935500000224863,16459,fc3feeb6-726c-11e8-adc0-fa7ae01bbebc
-121.70533600005632,37.940882000204226,16460,fc3fefce-726c-11e8-adc0-fa7ae01bbebc
-121.704756000289137,37.935211000387426,16461,fc3ff0e6-726c-11e8-adc0-fa7ae01bbebc
-121.70496500003469,37.935677000293367,16462,fc3ff1fe-726c-11e8-adc0-fa7ae01bbebc
-121.705251999779932,37.93497999962733,16463,fc3ff41a-726c-11e8-adc0-fa7ae01bbebc
-121.704929000173195,37.935133000387737,16464,fc3ff53c-726c-11e8-adc0-fa7ae01bbebc
-121.705221000148981,37.940761000020188,16465,fc3ff65e-726c-11e8-adc0-fa7ae01bbebc
-121.712153574327942,37.957049505630209,16466,fc3ff780-726c-11e8-adc0-fa7ae01bbebc
-121.712139654621353,37.957049505630209,16467,fc3ff898-726c-11e8-adc0-fa7ae01bbebc
-121.710197244906908,37.957327336787216,16468,fc3ff9b0-726c-11e8-adc0-fa7ae01bbebc
-121.720503110430172,37.899606132816814,16469,fc3ffbcc-726c-11e8-adc0-fa7ae01bbebc
-121.725253670320569,37.895382660181667,16470,fc3ffcf8-726c-11e8-adc0-fa7ae01bbebc
-121.723042060242847,37.897027500418858,16471,fc3ffe10-726c-11e8-adc0-fa7ae01bbebc
-121.720196248258219,37.898679784344608,16472,fc3fff28-726c-11e8-adc0-fa7ae01bbebc
-121.719642491607658,37.897980924779915,16473,fc400040-726c-11e8-adc0-fa7ae01bbebc
-121.729296829784857,37.89644081689022,16474,fc400162-726c-11e8-adc0-fa7ae01bbebc
-121.729748024151945,37.896791333053613,16475,fc40027a-726c-11e8-adc0-fa7ae01bbebc
-121.720842283444597,37.898674499928291,16476,fc40055e-726c-11e8-adc0-fa7ae01bbebc
-121.724338209940413,37.89988631480162,16477,fc4006a8-726c-11e8-adc0-fa7ae01bbebc
-121.70580800023896,37.940748000320013,16478,fc4007d4-726c-11e8-adc0-fa7ae01bbebc
-121.705711000262397,37.940633999559509,16479,fc4008f6-726c-11e8-adc0-fa7ae01bbebc
-121.705745000031698,37.941335000409993,16480,fc400a68-726c-11e8-adc0-fa7ae01bbebc
-121.705656999570863,37.941214000225955,16481,fc400b9e-726c-11e8-adc0-fa7ae01bbebc
-121.705988999592648,37.941596999901662,16482,fc400da6-726c-11e8-adc0-fa7ae01bbebc
-121.705865000169581,37.941472999579332,16483,fc400ec8-726c-11e8-adc0-fa7ae01bbebc
-121.719570491884667,37.897827924918829,16484,fc400fe0-726c-11e8-adc0-fa7ae01bbebc
-121.722660440127186,37.896984525415576,16485,fc4010f8-726c-11e8-adc0-fa7ae01bbebc
-121.723820947778506,37.896992475422451,16486,fc401206-726c-11e8-adc0-fa7ae01bbebc
-121.698101000061058,37.949199999780205,16487,fc40131e-726c-11e8-adc0-fa7ae01bbebc
-121.720132334339723,37.898884623826405,16488,fc40153a-726c-11e8-adc0-fa7ae01bbebc
-121.722934614640735,37.896382508446038,16489,fc40165c-726c-11e8-adc0-fa7ae01bbebc
-121.725259808193584,37.895594332712335,16490,fc40177e-726c-11e8-adc0-fa7ae01bbebc
-121.725098384382875,37.895263636707512,16491,fc401896-726c-11e8-adc0-fa7ae01bbebc
-121.724935625978333,37.89668926269934,16492,fc401a9e-726c-11e8-adc0-fa7ae01bbebc
-121.722785560105478,37.897046475214722,16493,fc401be8-726c-11e8-adc0-fa7ae01bbebc
-121.7063429997296,37.941277000433274,16494,fc401de6-726c-11e8-adc0-fa7ae01bbebc
-121.705894999754378,37.940871999743024,16495,fc401f12-726c-11e8-adc0-fa7ae01bbebc
-121.706120000237775,37.941083999626926,16496,fc402034-726c-11e8-adc0-fa7ae01bbebc
-121.706014999892318,37.940982000319138,16497,fc402142-726c-11e8-adc0-fa7ae01bbebc
-121.70534231509572,37.93635989059652,16498,fc40225a-726c-11e8-adc0-fa7ae01bbebc
-121.70534231509572,37.93635989059652,16499,fc402476-726c-11e8-adc0-fa7ae01bbebc
-121.697742999739603,37.949207000103002,16500,fc4025a2-726c-11e8-adc0-fa7ae01bbebc
-121.697917999715855,37.949201999872457,16501,fc4026ba-726c-11e8-adc0-fa7ae01bbebc
-121.701759039248202,37.953543766631583,16502,fc4027d2-726c-11e8-adc0-fa7ae01bbebc
-121.69756000029372,37.949208000149156,16503,fc4028e0-726c-11e8-adc0-fa7ae01bbebc
-121.72931928765496,37.896636515662692,16504,fc4029f8-726c-11e8-adc0-fa7ae01bbebc
-121.73048532343887,37.897313587352244,16505,fc402b1a-726c-11e8-adc0-fa7ae01bbebc
-121.72017466632775,37.899097376442796,16506,fc402d18-726c-11e8-adc0-fa7ae01bbebc
-121.725207134901325,37.896357037847054,16507,fc402e44-726c-11e8-adc0-fa7ae01bbebc
-121.722272885385337,37.896346499591345,16508,fc402f5c-726c-11e8-adc0-fa7ae01bbebc
-121.720324139947081,37.899394375749921,16509,fc40306a-726c-11e8-adc0-fa7ae01bbebc
-121.720463441334743,37.899672840928929,16510,fc4031d2-726c-11e8-adc0-fa7ae01bbebc
-121.722232614643417,37.896416474940395,16511,fc4032f4-726c-11e8-adc0-fa7ae01bbebc
-121.722545171322565,37.899215717331515,16512,fc403506-726c-11e8-adc0-fa7ae01bbebc
-121.689350749437494,37.944903519282036,16513,fc4036fa-726c-11e8-adc0-fa7ae01bbebc
-121.689012777018036,37.944846524747391,16514,fc403830-726c-11e8-adc0-fa7ae01bbebc
-121.689701277292102,37.944856500027527,16515,fc403952-726c-11e8-adc0-fa7ae01bbebc
-121.68924227680958,37.944846524747391,16516,fc403a6a-726c-11e8-adc0-fa7ae01bbebc
-121.688774276811387,37.944847499612479,16517,fc403b82-726c-11e8-adc0-fa7ae01bbebc
-121.689462777085453,37.944856500027527,16518,fc403d76-726c-11e8-adc0-fa7ae01bbebc
-121.725344958702863,37.896177645581929,16519,fc403e98-726c-11e8-adc0-fa7ae01bbebc
-121.724939369855974,37.896599776558503,16520,fc403fb0-726c-11e8-adc0-fa7ae01bbebc
-121.704914350217052,37.937429126952679,16521,fc4040c8-726c-11e8-adc0-fa7ae01bbebc
-121.706119000191677,37.937527000170974,16522,fc4042bc-726c-11e8-adc0-fa7ae01bbebc
-121.688671248679157,37.944904493247805,16523,fc4044ec-726c-11e8-adc0-fa7ae01bbebc
-121.688221248611683,37.944894518866988,16524,fc4046ae-726c-11e8-adc0-fa7ae01bbebc
-121.688891748955029,37.944904493247805,16525,fc4047da-726c-11e8-adc0-fa7ae01bbebc
-121.689112249230902,37.944904493247805,16526,fc4048f2-726c-11e8-adc0-fa7ae01bbebc
-121.687991748820139,37.944894518866988,16527,fc404a14-726c-11e8-adc0-fa7ae01bbebc
-121.688450749302604,37.944904493247805,16528,fc404c12-726c-11e8-adc0-fa7ae01bbebc
-121.705725000008727,37.939366999587435,16529,fc404d3e-726c-11e8-adc0-fa7ae01bbebc
-121.706412000213618,37.941103999649897,16530,fc404e56-726c-11e8-adc0-fa7ae01bbebc
-121.705331999871873,37.939489999863667,16531,fc404f64-726c-11e8-adc0-fa7ae01bbebc
-121.704914350217052,37.937429126952679,16532,fc40507c-726c-11e8-adc0-fa7ae01bbebc
-121.705948000399871,37.937624000147537,16533,fc405194-726c-11e8-adc0-fa7ae01bbebc
-121.705839999916009,37.937700000055031,16534,fc4053ce-726c-11e8-adc0-fa7ae01bbebc
-121.704914350217052,37.937429126952679,16535,fc4054e6-726c-11e8-adc0-fa7ae01bbebc
-121.705503999709777,37.939405000440445,16536,fc4055fe-726c-11e8-adc0-fa7ae01bbebc
-121.724736931564109,37.896761703989512,16537,fc405716-726c-11e8-adc0-fa7ae01bbebc
-121.719710715077383,37.898115590162433,16538,fc405888-726c-11e8-adc0-fa7ae01bbebc
-121.706077000053483,37.938777000258426,16539,fc405c48-726c-11e8-adc0-fa7ae01bbebc
-121.705040999942184,37.939662999747668,16540,fc405e8c-726c-11e8-adc0-fa7ae01bbebc
-121.704914350217052,37.937429126952679,16541,fc405ff4-726c-11e8-adc0-fa7ae01bbebc
-121.706034999915289,37.938992000280621,16542,fc4061de-726c-11e8-adc0-fa7ae01bbebc
-121.704907000057972,37.93976299986258,16543,fc40631e-726c-11e8-adc0-fa7ae01bbebc
-121.704914350217052,37.937429126952679,16544,fc40644a-726c-11e8-adc0-fa7ae01bbebc
-121.706130999845755,37.938629999774719,16545,fc406666-726c-11e8-adc0-fa7ae01bbebc
-121.704914350217052,37.937429126952679,16546,fc40677e-726c-11e8-adc0-fa7ae01bbebc
-121.704914350217052,37.937429126952679,16547,fc406896-726c-11e8-adc0-fa7ae01bbebc
-121.73023955671016,37.897139501986487,16548,fc4069a4-726c-11e8-adc0-fa7ae01bbebc
-121.73097371376582,37.897660053868435,16549,fc406abc-726c-11e8-adc0-fa7ae01bbebc
-121.734686564833055,37.899298484637427,16550,fc406c24-726c-11e8-adc0-fa7ae01bbebc
-121.69809499978436,37.948939000334633,16551,fc406e54-726c-11e8-adc0-fa7ae01bbebc
-121.697737000362224,37.948945999758109,16552,fc406f76-726c-11e8-adc0-fa7ae01bbebc
-121.69826400038329,37.948939000334633,16553,fc40708e-726c-11e8-adc0-fa7ae01bbebc
-121.695553503990993,37.951379512154801,16554,fc4071a6-726c-11e8-adc0-fa7ae01bbebc
-121.697913000384631,37.948941000426885,16555,fc4072be-726c-11e8-adc0-fa7ae01bbebc
-121.695636792004336,37.951524488264567,16556,fc4073d6-726c-11e8-adc0-fa7ae01bbebc
-121.695687077596517,37.951524488264567,16557,fc4075fc-726c-11e8-adc0-fa7ae01bbebc
-121.695737364987394,37.951524488264567,16558,fc40771e-726c-11e8-adc0-fa7ae01bbebc
-121.681749398915599,37.921370649935625,16559,fc407840-726c-11e8-adc0-fa7ae01bbebc
-121.681749398915599,37.921430616729651,16560,fc407958-726c-11e8-adc0-fa7ae01bbebc
-121.681749398915599,37.921460601025956,16561,fc407a66-726c-11e8-adc0-fa7ae01bbebc
-121.681749398915599,37.921460601025956,16562,fc407c1e-726c-11e8-adc0-fa7ae01bbebc
-121.682615600729378,37.921754039017742,16563,fc407e44-726c-11e8-adc0-fa7ae01bbebc
-121.682615600729378,37.92188040635574,16564,fc407fde-726c-11e8-adc0-fa7ae01bbebc
-121.682615600729378,37.922006772794361,16565,fc40810a-726c-11e8-adc0-fa7ae01bbebc
-121.682615600729378,37.92213314013236,16566,fc408222-726c-11e8-adc0-fa7ae01bbebc
-121.682180249718726,37.921536000186336,16567,fc40833a-726c-11e8-adc0-fa7ae01bbebc
-121.682180249718726,37.921536000186336,16568,fc40845c-726c-11e8-adc0-fa7ae01bbebc
-121.682180249718726,37.921536000186336,16569,fc40866e-726c-11e8-adc0-fa7ae01bbebc
-121.682180249718726,37.921536000186336,16570,fc408808-726c-11e8-adc0-fa7ae01bbebc
-121.720592882555479,37.89995184120454,16571,fc408948-726c-11e8-adc0-fa7ae01bbebc
-121.732048999861433,37.902621000258989,16572,fc408a6a-726c-11e8-adc0-fa7ae01bbebc
-121.731905000415395,37.902880999658464,16573,fc408b82-726c-11e8-adc0-fa7ae01bbebc
-121.703205007005408,37.925945537156849,16574,fc408d76-726c-11e8-adc0-fa7ae01bbebc
-121.703164657123182,37.925945537156849,16575,fc408ea2-726c-11e8-adc0-fa7ae01bbebc
-121.703124308140275,37.925945537156849,16576,fc408fba-726c-11e8-adc0-fa7ae01bbebc
-121.703083958258048,37.925945537156849,16577,fc4090c8-726c-11e8-adc0-fa7ae01bbebc
-121.690006179841305,37.944388539599458,16578,fc4091e0-726c-11e8-adc0-fa7ae01bbebc
-121.689350492231426,37.943431376756678,16579,fc4092f8-726c-11e8-adc0-fa7ae01bbebc
-121.689210571210879,37.9435740631925,16580,fc409500-726c-11e8-adc0-fa7ae01bbebc
-121.6954356451389,37.951524488264567,16581,fc40962c-726c-11e8-adc0-fa7ae01bbebc
-121.695485931630401,37.951524488264567,16582,fc40980c-726c-11e8-adc0-fa7ae01bbebc
-121.695536218121958,37.951524488264567,16583,fc409a28-726c-11e8-adc0-fa7ae01bbebc
-121.695586504613459,37.951524488264567,16584,fc409d7a-726c-11e8-adc0-fa7ae01bbebc
-121.689488048034946,37.943433620565202,16585,fc409f5a-726c-11e8-adc0-fa7ae01bbebc
-121.682376999798691,37.9218399998162,16586,fc40a306-726c-11e8-adc0-fa7ae01bbebc
-121.682373999660342,37.921954999723539,16587,fc40a496-726c-11e8-adc0-fa7ae01bbebc
-121.681987999846285,37.921844000000647,16588,fc40a612-726c-11e8-adc0-fa7ae01bbebc
-121.681981999569587,37.921708000024239,16589,fc40a748-726c-11e8-adc0-fa7ae01bbebc
-121.732197000391238,37.902380999983222,16590,fc40a860-726c-11e8-adc0-fa7ae01bbebc
-121.731145000441359,37.902509999636834,16591,fc40aa90-726c-11e8-adc0-fa7ae01bbebc
-121.731983000415084,37.902739000304678,16592,fc40abd0-726c-11e8-adc0-fa7ae01bbebc
-121.689625604737842,37.943435865272988,16593,fc40ad06-726c-11e8-adc0-fa7ae01bbebc
-121.689988178111889,37.944940112696088,16594,fc40aedc-726c-11e8-adc0-fa7ae01bbebc
-121.68998720594476,37.944568539806312,16595,fc40b044-726c-11e8-adc0-fa7ae01bbebc
-121.689348127913718,37.943576307001024,16596,fc40b170-726c-11e8-adc0-fa7ae01bbebc
-121.689485683717294,37.943578550809548,16597,fc40b382-726c-11e8-adc0-fa7ae01bbebc
-121.706439999706163,37.940968999719587,16598,fc40b4b8-726c-11e8-adc0-fa7ae01bbebc
-121.706556999705754,37.940556999605917,16599,fc40b5e4-726c-11e8-adc0-fa7ae01bbebc
-121.706539999821075,37.940691000389393,16600,fc40b710-726c-11e8-adc0-fa7ae01bbebc
-121.705610000101387,37.939008000119145,16601,fc40b83c-726c-11e8-adc0-fa7ae01bbebc
-121.705843000054358,37.939004999980796,16602,fc40b95e-726c-11e8-adc0-fa7ae01bbebc
-121.706505000005734,37.940836999927683,16603,fc40bba2-726c-11e8-adc0-fa7ae01bbebc
-121.732840000365684,37.90256899965965,16604,fc40bcd8-726c-11e8-adc0-fa7ae01bbebc
-121.732788999812442,37.903110000326308,16605,fc40bea4-726c-11e8-adc0-fa7ae01bbebc
-121.706521999890356,37.940262000391044,16606,fc40c00c-726c-11e8-adc0-fa7ae01bbebc
-121.705167000356766,37.939090000303338,16607,fc40c138-726c-11e8-adc0-fa7ae01bbebc
-121.704879999712205,37.939253999772347,16608,fc40c264-726c-11e8-adc0-fa7ae01bbebc
-121.704868000058127,37.938974000349901,16609,fc40c48a-726c-11e8-adc0-fa7ae01bbebc
-121.705007000172884,37.939171999588154,16610,fc40c5ca-726c-11e8-adc0-fa7ae01bbebc
-121.706359999614278,37.939997999907803,16611,fc40c6f6-726c-11e8-adc0-fa7ae01bbebc
-121.706448000075113,37.940113999861239,16612,fc40c818-726c-11e8-adc0-fa7ae01bbebc
-121.706547000143928,37.940407999929278,16613,fc40c944-726c-11e8-adc0-fa7ae01bbebc
-121.695450835587565,37.951379512154801,16614,fc40ca66-726c-11e8-adc0-fa7ae01bbebc
-121.695502169789279,37.951379512154801,16615,fc40cc8c-726c-11e8-adc0-fa7ae01bbebc
-121.695348167184136,37.951379512154801,16616,fc40ce3a-726c-11e8-adc0-fa7ae01bbebc
-121.69539950138585,37.951379512154801,16617,fc40cf70-726c-11e8-adc0-fa7ae01bbebc
-121.73123600014128,37.902394999729495,16618,fc40d09c-726c-11e8-adc0-fa7ae01bbebc
-121.73258500029749,37.903037999703997,16619,fc40d1c8-726c-11e8-adc0-fa7ae01bbebc
-121.697087000064982,37.948945999758109,16620,fc40d2f4-726c-11e8-adc0-fa7ae01bbebc
-121.697235999741565,37.948945999758109,16621,fc40d42a-726c-11e8-adc0-fa7ae01bbebc
-121.697555000063176,37.948946999804264,16622,fc40d650-726c-11e8-adc0-fa7ae01bbebc
-121.732712999905004,37.902707999774407,16623,fc40d786-726c-11e8-adc0-fa7ae01bbebc
-121.732820000342713,37.902912000188735,16624,fc40d8a8-726c-11e8-adc0-fa7ae01bbebc
-121.733820999739294,37.904032999723199,16625,fc40d9d4-726c-11e8-adc0-fa7ae01bbebc
-121.681867999708402,37.920103999799778,16626,fc40daf6-726c-11e8-adc0-fa7ae01bbebc
-121.682067999938226,37.920101999707583,16627,fc40dc22-726c-11e8-adc0-fa7ae01bbebc
-121.682273000398595,37.920100999661486,16628,fc40de20-726c-11e8-adc0-fa7ae01bbebc
-121.682518000005643,37.920109000030379,16629,fc40df60-726c-11e8-adc0-fa7ae01bbebc
-121.682510999682847,37.920470999636962,16630,fc40e08c-726c-11e8-adc0-fa7ae01bbebc
-121.682270000260246,37.920469000444086,16631,fc40e1ae-726c-11e8-adc0-fa7ae01bbebc
-121.682065999845975,37.920469999590864,16632,fc40e2d0-726c-11e8-adc0-fa7ae01bbebc
-121.68186599961615,37.920471999683116,16633,fc40e3fc-726c-11e8-adc0-fa7ae01bbebc
-121.701200214917947,37.926621288641627,16634,fc40e618-726c-11e8-adc0-fa7ae01bbebc
-121.701199640251161,37.926586835614046,16635,fc40e7d0-726c-11e8-adc0-fa7ae01bbebc
-121.701199065584376,37.926552381687145,16636,fc40e910-726c-11e8-adc0-fa7ae01bbebc
-121.697404000294341,37.948945999758109,16637,fc40eb2c-726c-11e8-adc0-fa7ae01bbebc
-121.731766000300638,37.902683999566989,16638,fc40ec76-726c-11e8-adc0-fa7ae01bbebc
-121.731453000255726,37.903221000049143,16639,fc40ed8e-726c-11e8-adc0-fa7ae01bbebc
-121.733243000064363,37.903281000118113,16640,fc40efa0-726c-11e8-adc0-fa7ae01bbebc
-121.733435999971391,37.903051000303492,16641,fc40f0cc-726c-11e8-adc0-fa7ae01bbebc
-121.732406000136791,37.902953000280775,16642,fc40f1ee-726c-11e8-adc0-fa7ae01bbebc
-121.69740999967172,37.949208000149156,16643,fc40f2fc-726c-11e8-adc0-fa7ae01bbebc
-121.697242000018264,37.949207000103002,16644,fc40f478-726c-11e8-adc0-fa7ae01bbebc
-121.696934000203896,37.949209000195253,16645,fc40f5a4-726c-11e8-adc0-fa7ae01bbebc
-121.697092000295527,37.949207000103002,16646,fc40f7b6-726c-11e8-adc0-fa7ae01bbebc
-121.733357999971702,37.903463000417162,16647,fc40f8e2-726c-11e8-adc0-fa7ae01bbebc
-121.688360580576273,37.943513474966949,16648,fc40f9fa-726c-11e8-adc0-fa7ae01bbebc
-121.706152999960921,37.939756000439104,16649,fc40fb12-726c-11e8-adc0-fa7ae01bbebc
-121.704722999666672,37.939335999956484,16650,fc40fc2a-726c-11e8-adc0-fa7ae01bbebc
-121.706253000075833,37.939879999862171,16651,fc40fd38-726c-11e8-adc0-fa7ae01bbebc
-121.705472000032728,37.938878000419436,16652,fc40ff36-726c-11e8-adc0-fa7ae01bbebc
-121.703542899385241,37.938218827037304,16653,fc410058-726c-11e8-adc0-fa7ae01bbebc
-121.706071999822882,37.939635000255123,16654,fc410210-726c-11e8-adc0-fa7ae01bbebc
-121.705949999592747,37.939349999702756,16655,fc41035a-726c-11e8-adc0-fa7ae01bbebc
-121.70597199970797,37.939502000417065,16656,fc410472-726c-11e8-adc0-fa7ae01bbebc
-121.687501081409721,37.943502525721044,16657,fc410698-726c-11e8-adc0-fa7ae01bbebc
-121.687393080925915,37.943490518872409,16658,fc4107ba-726c-11e8-adc0-fa7ae01bbebc
-121.68926058071122,37.943533508264863,16659,fc4108d2-726c-11e8-adc0-fa7ae01bbebc
-121.688131080784729,37.94351250010186,16660,fc4109ea-726c-11e8-adc0-fa7ae01bbebc
-121.687690081132303,37.943502525721044,16661,fc410af8-726c-11e8-adc0-fa7ae01bbebc
-121.688801581128018,37.943522475381997,16662,fc410c10-726c-11e8-adc0-fa7ae01bbebc
-121.689481080987036,37.943533508264863,16663,fc410dfa-726c-11e8-adc0-fa7ae01bbebc
-121.687910581408175,37.943502525721044,16664,fc410f1c-726c-11e8-adc0-fa7ae01bbebc
