year,zip,onebr,twobr,threebr,fourbr,onehw,twohw,threehw,fourhw,city,county
2017,94536,1990,2430,3260,3890,38.27,46.73,62.69,74.81,Fremont,Alameda County
2017,94538,2170,2650,3550,4240,41.73,50.96,68.27,81.54,Fremont,Alameda County
2017,94539,2640,3230,4330,5170,50.77,62.12,83.27,99.42,Fremont,Alameda County
2017,94541,1650,2010,2690,3220,31.73,38.65,51.73,61.92,Hayward,Alameda County
2017,94542,1970,2410,3230,3860,37.88,46.35,62.12,74.23,Hayward,Alameda County
2017,94544,1740,2130,2850,3410,33.46,40.96,54.81,65.58,Hayward,Alameda County
2017,94545,1970,2400,3220,3840,37.88,46.15,61.92,73.85,Hayward,Alameda County
2017,94546,1820,2220,2970,3550,35,42.69,57.12,68.27,Castro Valley,Alameda County
2017,94547,2110,2580,3460,4130,40.58,49.62,66.54,79.42,Hercules,Contra Costa County
2017,94549,2200,2690,3600,4300,42.31,51.73,69.23,82.69,Lafayette,Contra Costa County
2017,94550,1970,2410,3230,3860,37.88,46.35,62.12,74.23,Livermore,Alameda County
2017,94552,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Castro Valley,Alameda County
2017,94553,1870,2280,3050,3650,35.96,43.85,58.65,70.19,Martinez,Contra Costa County
2017,94555,2340,2860,3830,4580,45,55,73.65,88.08,Fremont,Alameda County
2017,94556,2440,2980,3990,4770,46.92,57.31,76.73,91.73,Moraga,Contra Costa County
2017,94558,1280,1660,2420,2690,24.62,31.92,46.54,51.73,Napa,Napa County
2017,94559,1080,1410,2050,2290,20.77,27.12,39.42,44.04,Napa,Napa County
2017,94560,2120,2590,3470,4140,40.77,49.81,66.73,79.62,Newark,Alameda County
2017,94561,2010,2450,3280,3920,38.65,47.12,63.08,75.38,Oakley,Contra Costa County
2017,94563,2670,3260,4370,5220,51.35,62.69,84.04,100.38,Orinda,Contra Costa County
2017,94564,1890,2310,3090,3700,36.35,44.42,59.42,71.15,Pinole,Contra Costa County
2017,94565,1790,2190,2930,3500,34.42,42.12,56.35,67.31,Pittsburg,Contra Costa County
2017,94566,2200,2690,3600,4300,42.31,51.73,69.23,82.69,Pleasanton,Alameda County
2017,94568,2470,3020,4050,4830,47.5,58.08,77.88,92.88,Dublin,Alameda County
2017,94569,1210,1480,1980,2370,23.27,28.46,38.08,45.58,Port Costa,Contra Costa County
2017,94571,900,1130,1640,1990,17.31,21.73,31.54,38.27,Rio Vista,Solano County
2017,94572,1590,1940,2600,3100,30.58,37.31,50,59.62,Rodeo,Contra Costa County
2017,94577,1630,1990,2670,3180,31.35,38.27,51.35,61.15,San Leandro,Alameda County
2017,94578,1590,1940,2600,3100,30.58,37.31,50,59.62,San Leandro,Alameda County
2017,94579,2020,2470,3310,3950,38.85,47.5,63.65,75.96,San Leandro,Alameda County
2017,94580,1970,2410,3230,3860,37.88,46.35,62.12,74.23,San Lorenzo,Alameda County
2017,94583,2320,2830,3790,4530,44.62,54.42,72.88,87.12,San Ramon,Contra Costa County
2017,94585,1150,1440,2100,2540,22.12,27.69,40.38,48.85,Suisun City,Solano County
2017,94586,2110,2580,3460,4130,40.58,49.62,66.54,79.42,Sunol,Alameda County
2017,94587,1980,2420,3240,3870,38.08,46.54,62.31,74.42,Union City,Alameda County
2017,94588,2400,2930,3930,4690,46.15,56.35,75.58,90.19,Pleasanton,Alameda County
2017,94589,1220,1590,2310,2580,23.46,30.58,44.42,49.62,Vallejo,Solano County
2017,94590,830,1040,1510,1830,15.96,20,29.04,35.19,Vallejo,Solano County
2017,94591,1220,1590,2310,2580,23.46,30.58,44.42,49.62,Vallejo,Solano County
2017,94592,1000,1250,1820,2200,19.23,24.04,35,42.31,Vallejo,Solano County
2017,94595,1870,2280,3050,3650,35.96,43.85,58.65,70.19,Walnut Creek,Contra Costa County
2017,94596,1840,2250,3010,3600,35.38,43.27,57.88,69.23,Walnut Creek,Contra Costa County
2017,94598,2330,2850,3820,4560,44.81,54.81,73.46,87.69,Walnut Creek,Contra Costa County
2017,94601,1390,1700,2280,2720,26.73,32.69,43.85,52.31,Oakland,Alameda County
2017,94602,1600,1950,2610,3120,30.77,37.5,50.19,60,Oakland,Alameda County
2017,94603,1580,1930,2590,3090,30.38,37.12,49.81,59.42,Oakland,Alameda County
2017,94605,1580,1930,2590,3090,30.38,37.12,49.81,59.42,Oakland,Alameda County
2017,94606,1390,1700,2280,2720,26.73,32.69,43.85,52.31,Oakland,Alameda County
2017,94607,1500,1830,2450,2930,28.85,35.19,47.12,56.35,Oakland,Alameda County
2017,94608,1860,2270,3040,3630,35.77,43.65,58.46,69.81,Emeryville,Alameda County
2017,94609,1570,1920,2570,3070,30.19,36.92,49.42,59.04,Oakland,Alameda County
2017,94610,1670,2040,2730,3260,32.12,39.23,52.5,62.69,Oakland,Alameda County
2017,94611,1650,2010,2690,3220,31.73,38.65,51.73,61.92,Oakland,Alameda County
2017,94612,1330,1630,2180,2610,25.58,31.35,41.92,50.19,Oakland,Alameda County
2017,94613,1790,2190,2930,3500,34.42,42.12,56.35,67.31,Oakland,Alameda County
2017,94618,2190,2670,3580,4270,42.12,51.35,68.85,82.12,Oakland,Alameda County
2017,94619,1710,2090,2800,3340,32.88,40.19,53.85,64.23,Oakland,Alameda County
2017,94621,1540,1880,2520,3010,29.62,36.15,48.46,57.88,Oakland,Alameda County
2017,94702,1660,2030,2720,3250,31.92,39.04,52.31,62.5,Berkeley,Alameda County
2017,94703,1810,2210,2960,3540,34.81,42.5,56.92,68.08,Berkeley,Alameda County
2017,94704,1830,2230,2990,3570,35.19,42.88,57.5,68.65,Berkeley,Alameda County
2017,94705,1810,2210,2960,3540,34.81,42.5,56.92,68.08,Berkeley,Alameda County
2017,94706,2150,2620,3510,4190,41.35,50.38,67.5,80.58,Albany,Alameda County
2017,94707,2370,2890,3870,4620,45.58,55.58,74.42,88.85,Berkeley,Alameda County
2017,94708,2520,3080,4130,4930,48.46,59.23,79.42,94.81,Berkeley,Alameda County
2017,94709,1890,2310,3090,3700,36.35,44.42,59.42,71.15,Berkeley,Alameda County
2017,94710,1770,2160,2890,3460,34.04,41.54,55.58,66.54,Berkeley,Alameda County
2017,94720,1530,1870,2510,2990,29.42,35.96,48.27,57.5,Berkeley,Alameda County
2017,94801,1450,1770,2370,2830,27.88,34.04,45.58,54.42,Richmond,Contra Costa County
2017,94803,1790,2190,2930,3500,34.42,42.12,56.35,67.31,El Sobrante,Contra Costa County
2017,94804,1640,2000,2680,3200,31.54,38.46,51.54,61.54,Richmond,Contra Costa County
2017,94805,1670,2040,2730,3260,32.12,39.23,52.5,62.69,Richmond,Contra Costa County
2017,94806,1610,1970,2640,3150,30.96,37.88,50.77,60.58,San Pablo,Contra Costa County
2017,94901,1810,2210,2960,3540,34.81,42.5,56.92,68.08,San Rafael,Marin County
2017,94903,2300,2810,3760,4500,44.23,54.04,72.31,86.54,San Rafael,Marin County
2017,94904,2160,2640,3540,4220,41.54,50.77,68.08,81.15,Greenbrae,Marin County
2017,94920,3710,4530,6070,7250,71.35,87.12,116.73,139.42,Belvedere Tiburon,Marin County
2017,94925,2030,2480,3320,3970,39.04,47.69,63.85,76.35,Corte Madera,Marin County
2017,94930,2060,2510,3360,4020,39.62,48.27,64.62,77.31,Fairfax,Marin County
2017,94933,2140,2610,3500,4180,41.15,50.19,67.31,80.38,Forest Knolls,Marin County
2017,94938,2180,2660,3560,4260,41.92,51.15,68.46,81.92,Lagunitas,Marin County
2017,94939,2320,2830,3790,4530,44.62,54.42,72.88,87.12,Larkspur,Marin County
2017,94941,2300,2810,3760,4500,44.23,54.04,72.31,86.54,Mill Valley,Marin County
2017,94945,2030,2480,3320,3970,39.04,47.69,63.85,76.35,Novato,Marin County
2017,94946,2140,2610,3500,4180,41.15,50.19,67.31,80.38,Nicasio,Marin County
2017,94947,2120,2590,3470,4140,40.77,49.81,66.73,79.62,Novato,Marin County
2017,94949,2200,2690,3600,4300,42.31,51.73,69.23,82.69,Novato,Marin County
2017,94954,1430,1850,2690,3260,27.5,35.58,51.73,62.69,Petaluma,Sonoma County
2017,94960,2010,2460,3300,3940,38.65,47.31,63.46,75.77,San Anselmo,Marin County
2017,94963,3710,4530,6070,7250,71.35,87.12,116.73,139.42,San Geronimo,Marin County
2017,94964,2140,2610,3500,4180,41.15,50.19,67.31,80.38,San Quentin,Marin County
2017,94965,2410,2940,3940,4700,46.35,56.54,75.77,90.38,Sausalito,Marin County
2017,94970,3710,4530,6070,7250,71.35,87.12,116.73,139.42,Stinson Beach,Marin County
2017,94973,2140,2610,3500,4180,41.15,50.19,67.31,80.38,Woodacre,Marin County
2017,95002,1380,1720,2360,2750,26.54,33.08,45.38,52.88,Alviso,Santa Clara County
2017,95035,1790,2190,2930,3500,34.42,42.12,56.35,67.31,Milpitas,Santa Clara County
2017,95134,2650,3300,4530,5270,50.96,63.46,87.12,101.35,San Jose,Santa Clara County
2017,95140,1770,2200,3020,3510,34.04,42.31,58.08,67.5,Mount Hamilton,Santa Clara County
2017,95476,1220,1590,2310,2580,23.46,30.58,44.42,49.62,Sonoma,Sonoma County
2017,95620,900,1120,1630,1970,17.31,21.54,31.35,37.88,Dixon,Solano County
2018,94002,2600,3240,4230,4500,50,62.31,81.35,86.54,Belmont,San Mateo County
2018,94005,2240,2800,3650,4350,43.08,53.85,70.19,83.65,Brisbane,San Mateo County
2018,94010,2870,3580,4670,4980,55.19,68.85,89.81,95.77,Burlingame,San Mateo County
2018,94014,2380,2970,3870,4350,45.77,57.12,74.42,83.65,Daly City,San Mateo County
2018,94015,2640,3300,4300,4580,50.77,63.46,82.69,88.08,Daly City,San Mateo County
2018,94019,2620,3270,4260,4540,50.38,62.88,81.92,87.31,Half Moon Bay,San Mateo County
2018,94022,3050,3780,5200,5910,58.65,72.69,100,113.65,Los Altos,Santa Clara County
2018,94024,2620,3260,4480,5090,50.38,62.69,86.15,97.88,Los Altos,Santa Clara County
2018,94025,2990,3730,4860,5180,57.5,71.73,93.46,99.62,Menlo Park,San Mateo County
2018,94027,3750,4680,6100,6500,72.12,90,117.31,125,Atherton,San Mateo County
2018,94028,2510,3140,4090,4360,48.27,60.38,78.65,83.85,Portola Valley,San Mateo County
2018,94030,2650,3300,4310,4590,50.96,63.46,82.88,88.27,Millbrae,San Mateo County
2018,94035,2030,2520,3470,3940,39.04,48.46,66.73,75.77,Mountain View,Santa Clara County
2018,94038,3670,4580,5970,6360,70.58,88.08,114.81,122.31,Moss Beach,San Mateo County
2018,94040,2410,3000,4120,4690,46.35,57.69,79.23,90.19,Mountain View,Santa Clara County
2018,94043,2290,2850,3910,4450,44.04,54.81,75.19,85.58,Mountain View,Santa Clara County
2018,94044,2680,3350,4370,4650,51.54,64.42,84.04,89.42,Pacifica,San Mateo County
2018,94061,2570,3200,4180,4450,49.42,61.54,80.38,85.58,Redwood City,San Mateo County
2018,94062,2380,2970,3870,4350,45.77,57.12,74.42,83.65,Redwood City,San Mateo County
2018,94063,2310,2880,3750,4350,44.42,55.38,72.12,83.65,Redwood City,San Mateo County
2018,94065,3750,4680,6100,6500,72.12,90,117.31,125,Redwood City,San Mateo County
2018,94066,2540,3170,4140,4410,48.85,60.96,79.62,84.81,San Bruno,San Mateo County
2018,94070,2670,3330,4340,4630,51.35,64.04,83.46,89.04,San Carlos,San Mateo County
2018,94080,2250,2810,3670,4350,43.27,54.04,70.58,83.65,South San Francisco,San Mateo County
2018,94085,2320,2880,3970,4510,44.62,55.38,76.35,86.73,Sunnyvale,Santa Clara County
2018,94086,2220,2760,3790,4310,42.69,53.08,72.88,82.88,Sunnyvale,Santa Clara County
2018,94087,2160,2690,3690,4200,41.54,51.73,70.96,80.77,Sunnyvale,Santa Clara County
2018,94089,2310,2870,3950,4490,44.42,55.19,75.96,86.35,Sunnyvale,Santa Clara County
2018,94102,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County
2018,94103,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County
2018,94104,2480,3090,4030,4350,47.69,59.42,77.5,83.65,San Francisco,San Francisco County
2018,94105,3750,4680,6100,6500,72.12,90,117.31,125,San Francisco,San Francisco County
2018,94107,3740,4670,6090,6490,71.92,89.81,117.12,124.81,San Francisco,San Francisco County
2018,94108,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County
2018,94109,2930,3660,4770,5080,56.35,70.38,91.73,97.69,San Francisco,San Francisco County
2018,94110,2210,2760,3600,4350,42.5,53.08,69.23,83.65,San Francisco,San Francisco County
2018,94111,3750,4680,6100,6500,72.12,90,117.31,125,San Francisco,San Francisco County
2018,94112,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County
2018,94114,2890,3610,4700,5010,55.58,69.42,90.38,96.35,San Francisco,San Francisco County
2018,94115,2820,3520,4590,4890,54.23,67.69,88.27,94.04,San Francisco,San Francisco County
2018,94116,2480,3090,4030,4350,47.69,59.42,77.5,83.65,San Francisco,San Francisco County
2018,94117,2920,3650,4760,5070,56.15,70.19,91.54,97.5,San Francisco,San Francisco County
2018,94118,2590,3230,4220,4490,49.81,62.12,81.15,86.35,San Francisco,San Francisco County
2018,94121,2530,3150,4110,4380,48.65,60.58,79.04,84.23,San Francisco,San Francisco County
2018,94122,2540,3170,4130,4400,48.85,60.96,79.42,84.62,San Francisco,San Francisco County
2018,94123,3420,4260,5560,5930,65.77,81.92,106.92,114.04,San Francisco,San Francisco County
2018,94124,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County
2018,94127,3750,4680,6100,6500,72.12,90,117.31,125,San Francisco,San Francisco County
2018,94128,2520,3150,4100,4370,48.46,60.58,78.85,84.04,San Francisco,San Mateo County
2018,94129,3750,4680,6100,6500,72.12,90,117.31,125,San Francisco,San Francisco County
2018,94130,2790,3480,4540,4830,53.65,66.92,87.31,92.88,San Francisco,San Francisco County
2018,94131,2890,3600,4700,5010,55.58,69.23,90.38,96.35,San Francisco,San Francisco County
2018,94132,2930,3660,4770,5080,56.35,70.38,91.73,97.69,San Francisco,San Francisco County
2018,94133,2260,2820,3680,4350,43.46,54.23,70.77,83.65,San Francisco,San Francisco County
2018,94134,2170,2720,3530,4350,41.73,52.31,67.88,83.65,San Francisco,San Francisco County
2018,94301,2470,3060,4210,4780,47.5,58.85,80.96,91.92,Palo Alto,Santa Clara County
2018,94303,2270,2830,3760,4350,43.65,54.42,72.31,83.65,Palo Alto,San Mateo County
2018,94304,3050,3780,5200,5910,58.65,72.69,100,113.65,Palo Alto,Santa Clara County
2018,94305,1790,2220,3060,3470,34.42,42.69,58.85,66.73,Stanford,Santa Clara County
2018,94306,2390,2970,4080,4640,45.96,57.12,78.46,89.23,Palo Alto,Santa Clara County
2018,94401,2630,3280,4270,4550,50.58,63.08,82.12,87.5,San Mateo,San Mateo County
2018,94402,2500,3120,4070,4350,48.08,60,78.27,83.65,San Mateo,San Mateo County
2018,94403,2920,3650,4760,5070,56.15,70.19,91.54,97.5,San Mateo,San Mateo County
2018,94404,3510,4380,5710,6080,67.5,84.23,109.81,116.92,San Mateo,San Mateo County
2018,94501,2120,2660,3680,4510,40.77,51.15,70.77,86.73,Alameda,Alameda County
2018,94502,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Alameda,Alameda County
2018,94503,1380,1820,2640,2930,26.54,35,50.77,56.35,American Canyon,Napa County
2018,94506,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Danville,Contra Costa County
2018,94507,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Alamo,Contra Costa County
2018,94509,1580,1980,2730,3350,30.38,38.08,52.5,64.42,Antioch,Contra Costa County
2018,94510,1140,1410,2040,2470,21.92,27.12,39.23,47.5,Benicia,Solano County
2018,94512,1090,1340,1950,2360,20.96,25.77,37.5,45.38,Birds Landing,Solano County
2018,94513,2570,3220,4450,5460,49.42,61.92,85.58,105,Brentwood,Contra Costa County
2018,94514,1860,2330,3220,3950,35.77,44.81,61.92,75.96,Byron,Contra Costa County
2018,94517,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Clayton,Contra Costa County
2018,94518,1860,2340,3230,3970,35.77,45,62.12,76.35,Concord,Contra Costa County
2018,94519,1950,2440,3380,4140,37.5,46.92,65,79.62,Concord,Contra Costa County
2018,94520,1770,2220,3070,3770,34.04,42.69,59.04,72.5,Concord,Contra Costa County
2018,94521,2000,2510,3460,4250,38.46,48.27,66.54,81.73,Concord,Contra Costa County
2018,94523,2060,2590,3580,4390,39.62,49.81,68.85,84.42,Pleasant Hill,Contra Costa County
2018,94525,1550,1960,2720,3130,29.81,37.69,52.31,60.19,Crockett,Contra Costa County
2018,94526,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Danville,Contra Costa County
2018,94528,1910,2400,3320,4070,36.73,46.15,63.85,78.27,Diablo,Contra Costa County
2018,94530,2040,2560,3540,4340,39.23,49.23,68.08,83.46,El Cerrito,Contra Costa County
2018,94531,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Antioch,Contra Costa County
2018,94533,1060,1310,1910,2310,20.38,25.19,36.73,44.42,Fairfield,Solano County
2018,94535,1470,1820,2650,3200,28.27,35,50.96,61.54,Travis Afb,Solano County
2018,94536,2190,2750,3810,4660,42.12,52.88,73.27,89.62,Fremont,Alameda County
2018,94538,2340,2940,4060,4980,45,56.54,78.08,95.77,Fremont,Alameda County
2018,94539,2680,3360,4650,5700,51.54,64.62,89.42,109.62,Fremont,Alameda County
2018,94541,1850,2320,3210,3940,35.58,44.62,61.73,75.77,Hayward,Alameda County
2018,94542,2020,2540,3510,4300,38.85,48.85,67.5,82.69,Hayward,Alameda County
2018,94544,1850,2320,3200,3930,35.58,44.62,61.54,75.58,Hayward,Alameda County
2018,94545,2000,2510,3470,4250,38.46,48.27,66.73,81.73,Hayward,Alameda County
2018,94546,1990,2500,3450,4230,38.27,48.08,66.35,81.35,Castro Valley,Alameda County
2018,94547,2090,2620,3620,4440,40.19,50.38,69.62,85.38,Hercules,Contra Costa County
2018,94549,2240,2820,3890,4770,43.08,54.23,74.81,91.73,Lafayette,Contra Costa County
2018,94550,2030,2550,3530,4320,39.04,49.04,67.88,83.08,Livermore,Alameda County
2018,94552,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Castro Valley,Alameda County
2018,94553,1820,2280,3150,3860,35,43.85,60.58,74.23,Martinez,Contra Costa County
2018,94555,2460,3090,4270,5230,47.31,59.42,82.12,100.58,Fremont,Alameda County
2018,94556,2440,3070,4240,5200,46.92,59.04,81.54,100,Moraga,Contra Costa County
2018,94558,1350,1780,2580,2860,25.96,34.23,49.62,55,Napa,Napa County
2018,94559,1220,1600,2330,2580,23.46,30.77,44.81,49.62,Napa,Napa County
2018,94560,2000,2510,3470,4250,38.46,48.27,66.73,81.73,Newark,Alameda County
2018,94561,1960,2460,3400,4170,37.69,47.31,65.38,80.19,Oakley,Contra Costa County
2018,94563,2780,3490,4830,5920,53.46,67.12,92.88,113.85,Orinda,Contra Costa County
2018,94564,1870,2350,3250,3980,35.96,45.19,62.5,76.54,Pinole,Contra Costa County
2018,94565,1700,2140,2950,3620,32.69,41.15,56.73,69.62,Pittsburg,Contra Costa County
2018,94566,2400,3020,4170,5110,46.15,58.08,80.19,98.27,Pleasanton,Alameda County
2018,94568,2660,3340,4610,5660,51.15,64.23,88.65,108.85,Dublin,Alameda County
2018,94569,1550,1960,2720,3130,29.81,37.69,52.31,60.19,Port Costa,Contra Costa County
2018,94571,1010,1250,1820,2200,19.42,24.04,35,42.31,Rio Vista,Solano County
2018,94572,1620,2030,2800,3440,31.15,39.04,53.85,66.15,Rodeo,Contra Costa County
2018,94577,1880,2360,3260,3990,36.15,45.38,62.69,76.73,San Leandro,Alameda County
2018,94578,1780,2240,3090,3790,34.23,43.08,59.42,72.88,San Leandro,Alameda County
2018,94579,2050,2570,3550,4360,39.42,49.42,68.27,83.85,San Leandro,Alameda County
2018,94580,1970,2480,3420,4200,37.88,47.69,65.77,80.77,San Lorenzo,Alameda County
2018,94583,2380,2990,4130,5060,45.77,57.5,79.42,97.31,San Ramon,Contra Costa County
2018,94585,1260,1550,2260,2740,24.23,29.81,43.46,52.69,Suisun City,Solano County
2018,94586,2010,2520,3490,4280,38.65,48.46,67.12,82.31,Sunol,Alameda County
2018,94587,2040,2570,3550,4350,39.23,49.42,68.27,83.65,Union City,Alameda County
2018,94588,2480,3110,4300,5270,47.69,59.81,82.69,101.35,Pleasanton,Alameda County
2018,94589,1120,1440,2090,2440,21.54,27.69,40.19,46.92,Vallejo,Solano County
2018,94590,1100,1350,1970,2380,21.15,25.96,37.88,45.77,Vallejo,Solano County
2018,94591,1270,1570,2280,2760,24.42,30.19,43.85,53.08,Vallejo,Solano County
2018,94592,1630,2010,2930,3540,31.35,38.65,56.35,68.08,Vallejo,Solano County
2018,94595,1860,2330,3220,3950,35.77,44.81,61.92,75.96,Walnut Creek,Contra Costa County
2018,94596,2150,2700,3730,4570,41.35,51.92,71.73,87.88,Walnut Creek,Contra Costa County
2018,94598,2410,3030,4180,5130,46.35,58.27,80.38,98.65,Walnut Creek,Contra Costa County
2018,94601,1610,2030,2800,3430,30.96,39.04,53.85,65.96,Oakland,Alameda County
2018,94602,1720,2160,2980,3660,33.08,41.54,57.31,70.38,Oakland,Alameda County
2018,94603,1640,2050,2840,3480,31.54,39.42,54.62,66.92,Oakland,Alameda County
2018,94605,1630,2050,2830,3470,31.35,39.42,54.42,66.73,Oakland,Alameda County
2018,94606,1630,2050,2830,3470,31.35,39.42,54.42,66.73,Oakland,Alameda County
2018,94607,1700,2130,2950,3610,32.69,40.96,56.73,69.42,Oakland,Alameda County
2018,94608,2000,2510,3470,4250,38.46,48.27,66.73,81.73,Emeryville,Alameda County
2018,94609,1990,2490,3450,4220,38.27,47.88,66.35,81.15,Oakland,Alameda County
2018,94610,2150,2690,3720,4560,41.35,51.73,71.54,87.69,Oakland,Alameda County
2018,94611,2070,2600,3590,4400,39.81,50,69.04,84.62,Oakland,Alameda County
2018,94612,1830,2300,3180,3900,35.19,44.23,61.15,75,Oakland,Alameda County
2018,94613,1830,2290,3170,3890,35.19,44.04,60.96,74.81,Oakland,Alameda County
2018,94618,2180,2730,3780,4630,41.92,52.5,72.69,89.04,Oakland,Alameda County
2018,94619,1790,2250,3110,3820,34.42,43.27,59.81,73.46,Oakland,Alameda County
2018,94621,1610,2020,2800,3430,30.96,38.85,53.85,65.96,Oakland,Alameda County
2018,94702,2060,2590,3570,4380,39.62,49.81,68.65,84.23,Berkeley,Alameda County
2018,94703,2040,2570,3550,4350,39.23,49.42,68.27,83.65,Berkeley,Alameda County
2018,94704,2460,3090,4260,5230,47.31,59.42,81.92,100.58,Berkeley,Alameda County
2018,94705,2080,2610,3600,4420,40,50.19,69.23,85,Berkeley,Alameda County
2018,94706,2410,3020,4180,5120,46.35,58.08,80.38,98.46,Albany,Alameda County
2018,94707,2310,2890,4000,4900,44.42,55.58,76.92,94.23,Berkeley,Alameda County
2018,94708,2780,3490,4820,5910,53.46,67.12,92.69,113.65,Berkeley,Alameda County
2018,94709,2130,2680,3700,4530,40.96,51.54,71.15,87.12,Berkeley,Alameda County
2018,94710,1800,2260,3120,3830,34.62,43.46,60,73.65,Berkeley,Alameda County
2018,94720,1830,2290,3170,3890,35.19,44.04,60.96,74.81,Berkeley,Alameda County
2018,94801,1550,1960,2720,3130,29.81,37.69,52.31,60.19,Richmond,Contra Costa County
2018,94803,1840,2310,3200,3920,35.38,44.42,61.54,75.38,El Sobrante,Contra Costa County
2018,94804,1620,2030,2800,3440,31.15,39.04,53.85,66.15,Richmond,Contra Costa County
2018,94805,1680,2110,2920,3580,32.31,40.58,56.15,68.85,Richmond,Contra Costa County
2018,94806,1690,2120,2930,3590,32.5,40.77,56.35,69.04,San Pablo,Contra Costa County
2018,94901,2450,3060,3980,4350,47.12,58.85,76.54,83.65,San Rafael,Marin County
2018,94903,2770,3460,4520,4810,53.27,66.54,86.92,92.5,San Rafael,Marin County
2018,94904,2550,3180,4150,4420,49.04,61.15,79.81,85,Greenbrae,Marin County
2018,94920,3750,4680,6100,6500,72.12,90,117.31,125,Belvedere Tiburon,Marin County
2018,94925,2470,3090,4030,4350,47.5,59.42,77.5,83.65,Corte Madera,Marin County
2018,94930,2470,3080,4020,4350,47.5,59.23,77.31,83.65,Fairfax,Marin County
2018,94933,2540,3170,4140,4410,48.85,60.96,79.62,84.81,Forest Knolls,Marin County
2018,94938,2500,3120,4070,4350,48.08,60,78.27,83.65,Lagunitas,Marin County
2018,94939,2770,3460,4510,4810,53.27,66.54,86.73,92.5,Larkspur,Marin County
2018,94941,2550,3180,4150,4420,49.04,61.15,79.81,85,Mill Valley,Marin County
2018,94945,2520,3150,4110,4380,48.46,60.58,79.04,84.23,Novato,Marin County
2018,94946,2540,3170,4140,4410,48.85,60.96,79.62,84.81,Nicasio,Marin County
2018,94947,2510,3140,4100,4360,48.27,60.38,78.85,83.85,Novato,Marin County
2018,94949,2640,3300,4300,4590,50.77,63.46,82.69,88.27,Novato,Marin County
2018,94954,1700,2210,3210,3890,32.69,42.5,61.73,74.81,Petaluma,Sonoma County
2018,94960,2410,3000,3920,4350,46.35,57.69,75.38,83.65,San Anselmo,Marin County
2018,94963,2540,3170,4140,4410,48.85,60.96,79.62,84.81,San Geronimo,Marin County
2018,94964,2540,3170,4140,4410,48.85,60.96,79.62,84.81,San Quentin,Marin County
2018,94965,2790,3480,4540,4840,53.65,66.92,87.31,93.08,Sausalito,Marin County
2018,94970,3750,4680,6100,6500,72.12,90,117.31,125,Stinson Beach,Marin County
2018,94973,3670,4580,5970,6360,70.58,88.08,114.81,122.31,Woodacre,Marin County
2018,95002,1600,2000,2770,3190,30.77,38.46,53.27,61.35,Alviso,Santa Clara County
2018,95035,2070,2570,3530,4010,39.81,49.42,67.88,77.12,Milpitas,Santa Clara County
2018,95134,3050,3780,5200,5910,58.65,72.69,100,113.65,San Jose,Santa Clara County
2018,95140,2030,2520,3470,3940,39.04,48.46,66.73,75.77,Mount Hamilton,Santa Clara County
2018,95476,1460,1890,2760,3340,28.08,36.35,53.08,64.23,Sonoma,Sonoma County
2018,95620,950,1180,1710,2070,18.27,22.69,32.88,39.81,Dixon,Solano County
2019,94002,2400,2970,3890,4110,46.15,57.12,74.81,79.04,Belmont,San Mateo County
2019,94005,2250,2810,3670,3920,43.27,54.04,70.58,75.38,Brisbane,San Mateo County
2019,94010,2670,3300,4320,4570,51.35,63.46,83.08,87.88,Burlingame,San Mateo County
2019,94014,2250,2810,3670,3920,43.27,54.04,70.58,75.38,Daly City,San Mateo County
2019,94015,2400,2970,3890,4130,46.15,57.12,74.81,79.42,Daly City,San Mateo County
2019,94019,2420,2990,3920,4140,46.54,57.5,75.38,79.62,Half Moon Bay,San Mateo County
2019,94022,3180,3900,5260,6040,61.15,75,101.15,116.15,Los Altos,Santa Clara County
2019,94024,2970,3640,4910,5630,57.12,70,94.42,108.27,Los Altos,Santa Clara County
2019,94025,2700,3360,4380,4670,51.92,64.62,84.23,89.81,Menlo Park,San Mateo County
2019,94027,3400,4220,5520,5850,65.38,81.15,106.15,112.5,Atherton,San Mateo County
2019,94028,2310,2860,3740,3970,44.42,55,71.92,76.35,Portola Valley,San Mateo County
2019,94030,2410,2980,3900,4140,46.35,57.31,75,79.62,Millbrae,San Mateo County
2019,94035,2210,2710,3650,4190,42.5,52.12,70.19,80.58,Mountain View,Santa Clara County
2019,94038,3310,4130,5380,5730,63.65,79.42,103.46,110.19,Moss Beach,San Mateo County
2019,94040,2670,3270,4410,5060,51.35,62.88,84.81,97.31,Mountain View,Santa Clara County
2019,94043,2480,3040,4100,4710,47.69,58.46,78.85,90.58,Mountain View,Santa Clara County
