,year,zip,onebr,twobr,threebr,fourbr,onehw,twohw,threehw,fourhw,city,county_x,county_y,vlrhna,totalvl,percentvl,lowrhna,lowtotal,lowpercent,modrhna,modtotal,modpercent,aboverhna,abovetotal,abovepercent,totalrhna,totaltotal,totalpercent
145,2011,94706,1420,1670,2250,2630,27.31,32.12,43.27,50.58,Albany,Alameda County,Alameda,80.0,0.0,0%,53.0,0.0,0%,57.0,0.0,0%,145.0,210.0,145%,335.0,210.0,63%
146,2011,94707,1690,1990,2680,3130,32.5,38.27,51.54,60.19,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
147,2011,94708,1230,1450,1950,2280,23.65,27.88,37.5,43.85,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
148,2011,94709,1280,1510,2030,2380,24.62,29.04,39.04,45.77,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
149,2011,94710,1220,1430,1920,2250,23.46,27.5,36.92,43.27,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
150,2011,94720,1190,1400,1880,2200,22.88,26.92,36.15,42.31,Berkeley,Alameda County,Alameda,532.0,89.0,17%,442.0,29.0,7%,584.0,2.0,0%,1401.0,817.0,58%,2959.0,937.0,32%
151,2011,94801,1190,1400,1880,2200,22.88,26.92,36.15,42.31,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
152,2011,94803,1320,1550,2080,2440,25.38,29.81,40.0,46.92,El Sobrante,Contra Costa County,,,,,,,,,,,,,,,,
153,2011,94804,1190,1400,1880,2200,22.88,26.92,36.15,42.31,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
154,2011,94805,1260,1480,1990,2330,24.23,28.46,38.27,44.81,Richmond,Contra Costa County,,,,,,,,,,,,,,,,
155,2011,94806,1190,1400,1880,2200,22.88,26.92,36.15,42.31,San Pablo,Contra Costa County,,,,,,,,,,,,,,,,
156,2011,94901,1330,1560,2100,2450,25.58,30.0,40.38,47.12,San Rafael,Marin County,,,,,,,,,,,,,,,,
157,2011,94903,1670,1960,2640,3080,32.12,37.69,50.77,59.23,San Rafael,Marin County,,,,,,,,,,,,,,,,
158,2011,94904,1500,1760,2370,2770,28.85,33.85,45.58,53.27,Greenbrae,Marin County,,,,,,,,,,,,,,,,
159,2011,94920,1550,1820,2450,2860,29.81,35.0,47.12,55.0,Belvedere Tiburon,Marin County,,,,,,,,,,,,,,,,
160,2011,94925,1550,1820,2450,2860,29.81,35.0,47.12,55.0,Corte Madera,Marin County,,,,,,,,,,,,,,,,
161,2011,94930,1760,2070,2780,3260,33.85,39.81,53.46,62.69,Fairfax,Marin County,,,,,,,,,,,,,,,,
162,2011,94933,1550,1820,2450,2860,29.81,35.0,47.12,55.0,Forest Knolls,Marin County,,,,,,,,,,,,,,,,
163,2011,94938,1550,1820,2450,2860,29.81,35.0,47.12,55.0,Lagunitas,Marin County,,,,,,,,,,,,,,,,
164,2011,94939,1510,1780,2390,2800,29.04,34.23,45.96,53.85,Larkspur,Marin County,,,,,,,,,,,,,,,,
165,2011,94941,1650,1940,2610,3050,31.73,37.31,50.19,58.65,Mill Valley,Marin County,,,,,,,,,,,,,,,,
166,2011,94945,1330,1570,2110,2470,25.58,30.19,40.58,47.5,Novato,Marin County,,,,,,,,,,,,,,,,
167,2011,94946,1370,1610,2170,2530,26.35,30.96,41.73,48.65,Nicasio,Marin County,,,,,,,,,,,,,,,,
168,2011,94947,1710,2010,2700,3160,32.88,38.65,51.92,60.77,Novato,Marin County,,,,,,,,,,,,,,,,
169,2011,94949,1470,1730,2330,2720,28.27,33.27,44.81,52.31,Novato,Marin County,,,,,,,,,,,,,,,,
170,2011,94954,1170,1480,2100,2460,22.5,28.46,40.38,47.31,Petaluma,Sonoma County,,,,,,,,,,,,,,,,
171,2011,94960,1430,1680,2260,2640,27.5,32.31,43.46,50.77,San Anselmo,Marin County,,,,,,,,,,,,,,,,
172,2011,94963,1550,1820,2450,2860,29.81,35.0,47.12,55.0,San Geronimo,Marin County,,,,,,,,,,,,,,,,
173,2011,94964,1550,1820,2450,2860,29.81,35.0,47.12,55.0,San Quentin,Marin County,,,,,,,,,,,,,,,,
174,2011,94965,1780,2090,2810,3290,34.23,40.19,54.04,63.27,Sausalito,Marin County,,,,,,,,,,,,,,,,
175,2011,94970,1550,1820,2450,2860,29.81,35.0,47.12,55.0,Stinson Beach,Marin County,,,,,,,,,,,,,,,,
176,2011,94973,1550,1820,2450,2860,29.81,35.0,47.12,55.0,Woodacre,Marin County,,,,,,,,,,,,,,,,
177,2011,95002,1420,1710,2450,2700,27.31,32.88,47.12,51.92,Alviso,Santa Clara County,,,,,,,,,,,,,,,,
178,2011,95035,1220,1430,1920,2250,23.46,27.5,36.92,43.27,Milpitas,Santa Clara County,Santa Clara,1004.0,10.0,1%,570.0,0.0,0%,565.0,0.0,0%,1151.0,82.0,7%,3290.0,92.0,3%
179,2011,95134,1790,2150,3090,3390,34.42,41.35,59.42,65.19,San Jose,Santa Clara County,Santa Clara,9233.0,452.0,5%,5428.0,122.0,2%,6188.0,285.0,5%,14231.0,6345.0,45%,35080.0,7204.0,21%
180,2011,95140,1420,1710,2450,2700,27.31,32.88,47.12,51.92,Mount Hamilton,Santa Clara County,,,,,,,,,,,,,,,,
181,2011,95476,1090,1410,1950,2220,20.96,27.12,37.5,42.69,Sonoma,Sonoma County,,,,,,,,,,,,,,,,
182,2011,95620,1100,1260,1770,2180,21.15,24.23,34.04,41.92,Dixon,Solano County,,,,,,,,,,,,,,,,
183,2012,94002,1380,1640,2220,2750,26.54,31.54,42.69,52.88,Belmont,San Mateo County,San Mateo,116.0,0.0,0%,63.0,0.0,0%,67.0,4.0,6%,222.0,118.0,53%,468.0,122.0,26%
184,2012,94005,1380,1630,2210,2740,26.54,31.35,42.5,52.69,Brisbane,San Mateo County,San Mateo,25.0,0.0,0%,13.0,0.0,0%,15.0,7.0,47%,30.0,10.0,33%,83.0,17.0,20%
185,2012,94010,1280,1520,2060,2550,24.62,29.23,39.62,49.04,Burlingame,San Mateo County,San Mateo,276.0,0.0,0%,144.0,0.0,0%,155.0,0.0,0%,288.0,164.0,57%,863.0,164.0,19%
186,2012,94014,1250,1480,2010,2480,24.04,28.46,38.65,47.69,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
187,2012,94015,1450,1720,2330,2890,27.88,33.08,44.81,55.58,Daly City,San Mateo County,San Mateo,400.0,21.0,5%,188.0,207.0,110%,221.0,43.0,19%,541.0,192.0,35%,1350.0,463.0,34%
188,2012,94019,1490,1770,2400,2970,28.65,34.04,46.15,57.12,Half Moon Bay,San Mateo County,San Mateo,52.0,0.0,0%,31.0,0.0,0%,36.0,11.0,31%,121.0,14.0,12%,240.0,25.0,10%
189,2012,94022,1470,1630,2310,2860,28.27,31.35,44.42,55.0,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
190,2012,94024,2060,2290,3240,4020,39.62,44.04,62.31,77.31,Los Altos,Santa Clara County,Santa Clara,169.0,1.0,1%,99.0,1.0,1%,112.0,0.0,0%,97.0,101.0,104%,477.0,103.0,22%
191,2012,94025,1700,2010,2730,3370,32.69,38.65,52.5,64.81,Menlo Park,San Mateo County,San Mateo,233.0,80.0,34%,129.0,28.0,22%,143.0,1.0,1%,150.0,740.0,493%,655.0,849.0,130%
192,2012,94027,1440,1710,2320,2870,27.69,32.88,44.62,55.19,Atherton,San Mateo County,San Mateo,35.0,15.0,43%,26.0,9.0,35%,29.0,5.0,17%,3.0,10.0,333%,93.0,39.0,42%
193,2012,94028,1440,1710,2320,2870,27.69,32.88,44.62,55.19,Portola Valley,San Mateo County,San Mateo,21.0,17.0,81%,15.0,2.0,13%,15.0,5.0,33%,13.0,23.0,177%,64.0,47.0,73%
194,2012,94030,1430,1700,2310,2850,27.5,32.69,44.42,54.81,Millbrae,San Mateo County,San Mateo,193.0,0.0,0%,101.0,0.0,0%,112.0,0.0,0%,257.0,0.0,0%,663.0,0.0,0%
195,2012,94038,1490,1760,2390,2960,28.65,33.85,45.96,56.92,Moss Beach,San Mateo County,,,,,,,,,,,,,,,,
196,2012,94040,1470,1630,2310,2860,28.27,31.35,44.42,55.0,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
197,2012,94043,1490,1660,2350,2910,28.65,31.92,45.19,55.96,Mountain View,Santa Clara County,Santa Clara,814.0,120.0,15%,492.0,135.0,27%,527.0,0.0,0%,1093.0,2004.0,183%,2926.0,2259.0,77%
198,2012,94044,1550,1840,2500,3090,29.81,35.38,48.08,59.42,Pacifica,San Mateo County,San Mateo,121.0,0.0,0%,68.0,0.0,0%,70.0,6.0,9%,154.0,24.0,16%,413.0,30.0,7%
199,2012,94061,1430,1690,2290,2840,27.5,32.5,44.04,54.62,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
200,2012,94062,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
201,2012,94063,1220,1440,1950,2420,23.46,27.69,37.5,46.54,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
202,2012,94065,1440,1710,2320,2870,27.69,32.88,44.62,55.19,Redwood City,San Mateo County,San Mateo,706.0,7.0,1%,429.0,55.0,13%,502.0,0.0,0%,1152.0,829.0,72%,2789.0,891.0,32%
203,2012,94066,1470,1740,2360,2920,28.27,33.46,45.38,56.15,San Bruno,San Mateo County,San Mateo,358.0,0.0,0%,161.0,17.0,11%,205.0,42.0,20%,431.0,51.0,12%,1155.0,110.0,10%
204,2012,94070,1540,1820,2470,3060,29.62,35.0,47.5,58.85,San Carlos,San Mateo County,San Mateo,195.0,5.0,3%,107.0,11.0,10%,111.0,9.0,8%,183.0,399.0,218%,596.0,424.0,71%
205,2012,94080,1400,1660,2250,2790,26.92,31.92,43.27,53.65,South San Francisco,San Mateo County,San Mateo,565.0,80.0,14%,281.0,4.0,1%,313.0,28.0,9%,705.0,413.0,59%,1864.0,525.0,28%
206,2012,94085,1520,1690,2390,2960,29.23,32.5,45.96,56.92,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
207,2012,94086,1450,1610,2280,2820,27.88,30.96,43.85,54.23,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
208,2012,94087,1500,1670,2370,2930,28.85,32.12,45.58,56.35,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
209,2012,94089,1650,1840,2610,3230,31.73,35.38,50.19,62.12,Sunnyvale,Santa Clara County,Santa Clara,1640.0,89.0,5%,906.0,20.0,2%,932.0,83.0,9%,1974.0,1380.0,70%,5452.0,1572.0,29%
210,2012,94102,930,1100,1490,1850,17.88,21.15,28.65,35.58,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
211,2012,94103,1090,1290,1750,2170,20.96,24.81,33.65,41.73,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
212,2012,94104,1380,1630,2210,2740,26.54,31.35,42.5,52.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
213,2012,94105,1380,1630,2210,2740,26.54,31.35,42.5,52.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
214,2012,94107,1920,2280,3090,3830,36.92,43.85,59.42,73.65,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
215,2012,94108,1000,1190,1610,2000,19.23,22.88,30.96,38.46,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
216,2012,94109,1200,1420,1930,2380,23.08,27.31,37.12,45.77,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
217,2012,94110,1340,1590,2160,2670,25.77,30.58,41.54,51.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
218,2012,94111,1380,1630,2210,2740,26.54,31.35,42.5,52.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
219,2012,94112,1360,1610,2180,2700,26.15,30.96,41.92,51.92,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
220,2012,94114,1610,1910,2590,3210,30.96,36.73,49.81,61.73,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
221,2012,94115,1450,1720,2330,2890,27.88,33.08,44.81,55.58,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
222,2012,94116,1590,1880,2550,3160,30.58,36.15,49.04,60.77,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
223,2012,94117,1510,1790,2430,3010,29.04,34.42,46.73,57.88,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
224,2012,94118,1410,1670,2260,2800,27.12,32.12,43.46,53.85,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
225,2012,94121,1410,1670,2260,2800,27.12,32.12,43.46,53.85,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
226,2012,94122,1470,1740,2360,2920,28.27,33.46,45.38,56.15,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
227,2012,94123,1760,2080,2820,3490,33.85,40.0,54.23,67.12,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
228,2012,94124,1110,1320,1790,2220,21.35,25.38,34.42,42.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
229,2012,94127,1900,2250,3050,3780,36.54,43.27,58.65,72.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
230,2012,94128,1440,1710,2320,2870,27.69,32.88,44.62,55.19,San Francisco,San Mateo County,,,,,,,,,,,,,,,,
231,2012,94129,1380,1630,2210,2740,26.54,31.35,42.5,52.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
232,2012,94130,1380,1630,2210,2740,26.54,31.35,42.5,52.69,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
233,2012,94131,1490,1770,2400,2970,28.65,34.04,46.15,57.12,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
234,2012,94132,1600,1890,2560,3170,30.77,36.35,49.23,60.96,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
235,2012,94133,1350,1600,2170,2690,25.96,30.77,41.73,51.73,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
236,2012,94134,1340,1590,2160,2670,25.77,30.58,41.54,51.35,San Francisco,San Francisco County,,,,,,,,,,,,,,,,
237,2012,94301,1850,2060,2920,3610,35.58,39.62,56.15,69.42,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
238,2012,94303,1200,1420,1930,2380,23.08,27.31,37.12,45.77,Palo Alto,San Mateo County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
239,2012,94304,1470,1630,2310,2860,28.27,31.35,44.42,55.0,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
240,2012,94305,1240,1380,1960,2420,23.85,26.54,37.69,46.54,Stanford,Santa Clara County,,,,,,,,,,,,,,,,
241,2012,94306,1610,1790,2540,3140,30.96,34.42,48.85,60.38,Palo Alto,Santa Clara County,Santa Clara,691.0,20.0,3%,432.0,58.0,13%,278.0,38.0,14%,587.0,229.0,39%,1988.0,345.0,17%
242,2012,94401,1380,1640,2220,2750,26.54,31.54,42.69,52.88,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
243,2012,94402,1490,1770,2400,2970,28.65,34.04,46.15,57.12,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
244,2012,94403,1570,1860,2520,3120,30.19,35.77,48.46,60.0,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
245,2012,94404,1850,2190,2970,3680,35.58,42.12,57.12,70.77,San Mateo,San Mateo County,San Mateo,859.0,37.0,4%,469.0,23.0,5%,530.0,27.0,5%,1242.0,941.0,76%,3100.0,1028.0,33%
246,2012,94501,1250,1480,2010,2480,24.04,28.46,38.65,47.69,Alameda,Alameda County,Alameda,444.0,51.0,11%,248.0,33.0,13%,283.0,21.0,7%,748.0,194.0,26%,1723.0,299.0,17%
247,2012,94502,1210,1430,1940,2400,23.27,27.5,37.31,46.15,Alameda,Alameda County,Alameda,444.0,51.0,11%,248.0,33.0,13%,283.0,21.0,7%,748.0,194.0,26%,1723.0,299.0,17%
248,2012,94503,1130,1470,2030,2310,21.73,28.27,39.04,44.42,American Canyon,Napa County,,,,,,,,,,,,,,,,
249,2012,94506,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Danville,Contra Costa County,,,,,,,,,,,,,,,,
250,2012,94507,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Alamo,Contra Costa County,,,,,,,,,,,,,,,,
251,2012,94509,1160,1370,1860,2300,22.31,26.35,35.77,44.23,Antioch,Contra Costa County,,,,,,,,,,,,,,,,
252,2012,94510,1070,1230,1720,2120,20.58,23.65,33.08,40.77,Benicia,Solano County,,,,,,,,,,,,,,,,
253,2012,94512,1070,1230,1720,2120,20.58,23.65,33.08,40.77,Birds Landing,Solano County,,,,,,,,,,,,,,,,
254,2012,94513,1500,1780,2410,2990,28.85,34.23,46.35,57.5,Brentwood,Contra Costa County,,,,,,,,,,,,,,,,
255,2012,94514,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Byron,Contra Costa County,,,,,,,,,,,,,,,,
256,2012,94517,1610,1910,2590,3210,30.96,36.73,49.81,61.73,Clayton,Contra Costa County,,,,,,,,,,,,,,,,
257,2012,94518,1380,1640,2220,2750,26.54,31.54,42.69,52.88,Concord,Contra Costa County,,,,,,,,,,,,,,,,
258,2012,94519,1420,1680,2280,2820,27.31,32.31,43.85,54.23,Concord,Contra Costa County,,,,,,,,,,,,,,,,
259,2012,94520,1110,1310,1780,2200,21.35,25.19,34.23,42.31,Concord,Contra Costa County,,,,,,,,,,,,,,,,
260,2012,94521,1260,1490,2020,2500,24.23,28.65,38.85,48.08,Concord,Contra Costa County,,,,,,,,,,,,,,,,
261,2012,94523,1390,1650,2240,2770,26.73,31.73,43.08,53.27,Pleasant Hill,Contra Costa County,,,,,,,,,,,,,,,,
262,2012,94525,880,1040,1410,1750,16.92,20.0,27.12,33.65,Crockett,Contra Costa County,,,,,,,,,,,,,,,,
263,2012,94526,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Danville,Contra Costa County,,,,,,,,,,,,,,,,
264,2012,94528,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Diablo,Contra Costa County,,,,,,,,,,,,,,,,
265,2012,94530,1350,1600,2170,2690,25.96,30.77,41.73,51.73,El Cerrito,Contra Costa County,,,,,,,,,,,,,,,,
266,2012,94531,1790,2120,2870,3560,34.42,40.77,55.19,68.46,Antioch,Contra Costa County,,,,,,,,,,,,,,,,
267,2012,94533,990,1140,1600,1970,19.04,21.92,30.77,37.88,Fairfield,Solano County,,,,,,,,,,,,,,,,
268,2012,94535,1460,1670,2340,2880,28.08,32.12,45.0,55.38,Travis Afb,Solano County,,,,,,,,,,,,,,,,
269,2012,94536,1410,1670,2260,2800,27.12,32.12,43.46,53.85,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
270,2012,94538,1470,1740,2360,2920,28.27,33.46,45.38,56.15,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
271,2012,94539,1660,1970,2670,3310,31.92,37.88,51.35,63.65,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
272,2012,94541,1160,1370,1860,2300,22.31,26.35,35.77,44.23,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
273,2012,94542,1310,1550,2100,2600,25.19,29.81,40.38,50.0,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
274,2012,94544,1250,1480,2010,2480,24.04,28.46,38.65,47.69,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
275,2012,94545,1350,1600,2170,2690,25.96,30.77,41.73,51.73,Hayward,Alameda County,Alameda,851.0,40.0,5%,480.0,19.0,4%,608.0,0.0,0%,1981.0,726.0,37%,3920.0,785.0,20%
276,2012,94546,1210,1430,1940,2400,23.27,27.5,37.31,46.15,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
277,2012,94547,1670,1980,2680,3320,32.12,38.08,51.54,63.85,Hercules,Contra Costa County,,,,,,,,,,,,,,,,
278,2012,94549,1470,1740,2360,2920,28.27,33.46,45.38,56.15,Lafayette,Contra Costa County,,,,,,,,,,,,,,,,
279,2012,94550,1320,1560,2120,2620,25.38,30.0,40.77,50.38,Livermore,Alameda County,Alameda,839.0,52.0,6%,474.0,42.0,9%,496.0,424.0,85%,920.0,732.0,80%,2729.0,1250.0,46%
280,2012,94552,1820,2160,2930,3630,35.0,41.54,56.35,69.81,Castro Valley,Alameda County,,,,,,,,,,,,,,,,
281,2012,94553,1200,1420,1930,2380,23.08,27.31,37.12,45.77,Martinez,Contra Costa County,,,,,,,,,,,,,,,,
282,2012,94555,1620,1920,2600,3220,31.15,36.92,50.0,61.92,Fremont,Alameda County,Alameda,1714.0,283.0,17%,926.0,249.0,27%,978.0,1.0,0%,1837.0,2409.0,131%,5455.0,2942.0,54%
283,2012,94556,1740,2060,2790,3460,33.46,39.62,53.65,66.54,Moraga,Contra Costa County,,,,,,,,,,,,,,,,
284,2012,94558,1020,1320,1830,2070,19.62,25.38,35.19,39.81,Napa,Napa County,,,,,,,,,,,,,,,,
285,2012,94559,950,1230,1700,1930,18.27,23.65,32.69,37.12,Napa,Napa County,,,,,,,,,,,,,,,,
286,2012,94560,1410,1670,2260,2800,27.12,32.12,43.46,53.85,Newark,Alameda County,Alameda,330.0,0.0,0%,167.0,0.0,0%,158.0,0.0,0%,423.0,444.0,105%,1078.0,444.0,41%
287,2012,94561,1570,1860,2520,3120,30.19,35.77,48.46,60.0,Oakley,Contra Costa County,,,,,,,,,,,,,,,,
288,2012,94563,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Orinda,Contra Costa County,,,,,,,,,,,,,,,,
289,2012,94564,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Pinole,Contra Costa County,,,,,,,,,,,,,,,,
290,2012,94565,1230,1460,1980,2450,23.65,28.08,38.08,47.12,Pittsburg,Contra Costa County,,,,,,,,,,,,,,,,
291,2012,94566,1410,1670,2260,2800,27.12,32.12,43.46,53.85,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
292,2012,94568,1670,1980,2680,3320,32.12,38.08,51.54,63.85,Dublin,Alameda County,Alameda,796.0,26.0,3%,446.0,39.0,9%,425.0,14.0,3%,618.0,2638.0,427%,2285.0,2717.0,119%
293,2012,94569,1290,1530,2070,2570,24.81,29.42,39.81,49.42,Port Costa,Contra Costa County,,,,,,,,,,,,,,,,
294,2012,94571,770,940,1360,1550,14.81,18.08,26.15,29.81,Rio Vista,Solano County,,,,,,,,,,,,,,,,
295,2012,94572,890,1060,1440,1780,17.12,20.38,27.69,34.23,Rodeo,Contra Costa County,,,,,,,,,,,,,,,,
296,2012,94577,1110,1320,1790,2220,21.35,25.38,34.42,42.69,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
297,2012,94578,1100,1300,1760,2180,21.15,25.0,33.85,41.92,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
298,2012,94579,1460,1730,2350,2900,28.08,33.27,45.19,55.77,San Leandro,Alameda County,Alameda,504.0,27.0,5%,270.0,57.0,21%,352.0,0.0,0%,1161.0,14.0,1%,2287.0,98.0,4%
299,2012,94580,1330,1570,2130,2640,25.58,30.19,40.96,50.77,San Lorenzo,Alameda County,,,,,,,,,,,,,,,,
300,2012,94583,1570,1860,2520,3120,30.19,35.77,48.46,60.0,San Ramon,Contra Costa County,,,,,,,,,,,,,,,,
301,2012,94585,1270,1460,2050,2520,24.42,28.08,39.42,48.46,Suisun City,Solano County,,,,,,,,,,,,,,,,
302,2012,94586,1490,1770,2400,2970,28.65,34.04,46.15,57.12,Sunol,Alameda County,,,,,,,,,,,,,,,,
303,2012,94587,1320,1560,2120,2620,25.38,30.0,40.77,50.38,Union City,Alameda County,Alameda,317.0,0.0,0%,180.0,0.0,0%,192.0,249.0,130%,417.0,73.0,18%,1106.0,322.0,29%
304,2012,94588,1710,2030,2750,3410,32.88,39.04,52.88,65.58,Pleasanton,Alameda County,Alameda,716.0,182.0,25%,391.0,44.0,11%,407.0,18.0,4%,553.0,1148.0,208%,2067.0,1392.0,67%
305,2012,94589,1010,1310,1810,2060,19.42,25.19,34.81,39.62,Vallejo,Solano County,,,,,,,,,,,,,,,,
306,2012,94590,920,1050,1470,1810,17.69,20.19,28.27,34.81,Vallejo,Solano County,,,,,,,,,,,,,,,,
307,2012,94591,1170,1340,1880,2310,22.5,25.77,36.15,44.42,Vallejo,Solano County,,,,,,,,,,,,,,,,
308,2012,94592,1070,1230,1720,2120,20.58,23.65,33.08,40.77,Vallejo,Solano County,,,,,,,,,,,,,,,,
309,2012,94595,1370,1620,2200,2720,26.35,31.15,42.31,52.31,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
310,2012,94596,1260,1490,2020,2500,24.23,28.65,38.85,48.08,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
311,2012,94598,1490,1760,2390,2960,28.65,33.85,45.96,56.92,Walnut Creek,Contra Costa County,,,,,,,,,,,,,,,,
312,2012,94601,940,1110,1510,1860,18.08,21.35,29.04,35.77,Oakland,Alameda County,Alameda,2059.0,313.0,15%,2075.0,109.0,5%,2815.0,11.0,0%,7816.0,6649.0,85%,14765.0,7082.0,48%
